"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RP11-173D3.1",0.0219543282565964,0.752403996417745,0.03,0.016,1
"C9orf41-AS1",0.0220654834957297,0.712293917411134,0.028,0.016,1
"RP11-305L7.1",0.0223967019513246,0.784008638343132,0.017,0.007,1
"AF146191.4",0.0226767295322197,0.18872831237345,0.115,0.088,1
"LINC00499",0.0227439352729026,0.473589032271242,0.014,0.005,1
"CTD-2215E18.1",0.0231596276195691,0.670534453154348,0.063,0.044,1
"LINC00222",0.0237192033193538,1.51140658273536,0.013,0.005,1
"RP1-266L20.4",0.0238154898181591,0.717812799239755,0.013,0.005,1
"FAM66C",0.0241928825736838,0.336459665555549,0.031,0.017,1
"RP11-597D13.9",0.0242427740760828,0.22225471946477,0.1,0.075,1
"RP11-118M9.3",0.0244623851227918,0.357549568520838,0.022,0.011,1
"CYP1B1-AS1",0.0247435871835566,0.567735582472081,0.044,0.028,1
"RP11-345P4.9",0.0247467197525027,-1.30489837098594,0.008,0.016,1
"RP11-285F7.2",0.0248608038629216,-0.782949785961631,0.038,0.054,1
"CTD-2525I3.5",0.024960616822241,0.684281264493113,0.016,0.006,1
"RP11-875H7.5",0.0249825645317704,0.612222541713717,0.026,0.014,1
"RP4-543J13.1",0.0252682450166625,-1.03724775641526,0.008,0.016,1
"CTD-3193K9.3",0.0252710888091177,1.56174689539134,0.011,0.004,1
"ZNF337-AS1",0.0252848129234159,0.549031909963917,0.042,0.026,1
"ZNF350-AS1",0.0255768771184809,0.792650032307408,0.028,0.016,1
"DNAJC3-AS1",0.025711405721588,0.523354520804574,0.047,0.031,1
"RP5-1074L1.1",0.0257886187919413,0.701038260806975,0.028,0.016,1
"RP11-119B16.2",0.0258993222290115,0.491392830732321,0.028,0.016,1
"AP001059.7",0.0259498844896053,0.590696630555164,0.042,0.026,1
"CTB-55O6.12",0.0259586290670746,0.202845274499371,0.089,0.066,1
"LINC00482",0.0261017364280606,0.313592712631529,0.019,0.009,1
"AC131056.3",0.0262081329463782,1.84983244020848,0.01,0.003,1
"LINC00398",0.0262233757893004,1.81008427145178,0.01,0.003,1
"AC093495.4",0.0263762260965334,1.94294383957995,0.01,0.003,1
"C1orf195",0.0264107366686273,0.419606105951525,0.026,0.014,1
"LINC00243",0.0264481477679472,-1.47831353953801,0.011,0.02,1
"RP11-727F15.11",0.02654524998395,1.117037759313,0.01,0.003,1
"AC074289.1",0.0266289533153405,-0.416205599705183,0.252,0.27,1
"RP11-613D13.5",0.0266687633850101,0.919253717440368,0.01,0.003,1
"AC141928.1",0.0268660305663144,1.11462211565163,0.014,0.005,1
"AP001347.6",0.0269197576301405,-0.735840980913584,0.04,0.056,1
"Z83001.1",0.0269799884252716,0.215368088824721,0.043,0.027,1
"CTD-2515A14.1",0.0271177917712158,0.390655210649793,0.028,0.016,1
"SNHG25",0.0271926642631184,-0.592814861631751,0.112,0.133,1
"LINC00667",0.0272057135158567,0.30915935378827,0.095,0.072,1
"RP3-508I15.14",0.0275702178747127,0.386538163211898,0.053,0.036,1
"CTD-2001C12.1",0.0282457087627396,-1.17411585244284,0.009,0.017,1
"CTD-3179P9.1",0.0284513782603776,0.60116022829818,0.019,0.009,1
"AC012358.8",0.028535629448854,-0.120225101587079,0.076,0.054,1
"CTD-3001H11.2",0.0287691911307123,-1.66178115487108,0.006,0.013,1
"GLTSCR1-AS1",0.0288600144408564,0.36725316396707,0.018,0.008,1
"RP5-965G21.3",0.0289172572656288,1.31810307738977,0.015,0.006,1
"CTB-46B19.2",0.0289788201060907,0.371600178584155,0.018,0.008,1
"AC100830.3",0.0291658253582825,1.20461114060305,0.012,0.005,1
"RP11-553K8.5",0.0293607625818364,0.104564367292519,0.04,0.025,1
"RP11-737O24.1",0.0294172573011067,0.585365307426785,0.024,0.013,1
"LINC00886",0.0303059908245864,-0.580059066102715,0.091,0.111,1
"RP11-108M9.4",0.0304334807175649,0.42746032437655,0.03,0.017,1
"C5orf17",0.0308991328831399,-0.537027659259027,0.012,0.021,1
"AC007682.1",0.0310685884447198,-0.98602763172895,0.035,0.049,1
"LINC01033",0.0311672664183247,1.48081034463408,0.011,0.004,1
"RP11-691H4.4",0.0313152927013686,0.455063860674016,0.036,0.022,1
"SNHG22",0.0314661660901112,-0.649936694234858,0.057,0.075,1
"RP11-504I13.3",0.031583592950405,1.00815810890534,0.011,0.004,1
"RP11-137H2.4",0.0316853758138659,-1.04826418293234,0.008,0.016,1
"RP11-493L12.4",0.0316966199573361,-0.820610761590333,0.04,0.056,1
"THCAT158",0.0322224264947054,1.34997189304113,0.014,0.005,1
"RP11-580I16.2",0.0322691658215731,0.154600941005276,0.107,0.081,1
"RP11-370I10.6",0.0327660884122623,-0.681319634906542,0.059,0.077,1
"RP11-142M10.2",0.0329629863624381,-0.125793878060761,0.211,0.169,1
"RP11-346C20.3",0.0329931976919641,-0.346373230448366,0.085,0.107,1
"RP5-882C2.2",0.0332772198022871,-0.584206924874182,0.033,0.047,1
"RP11-428O18.6",0.0334310305236192,-0.887922821245537,0.025,0.037,1
"RP11-64D24.2",0.0335863873578574,0.114210800248338,0.035,0.021,1
"RP4-798A10.2",0.0337620869417323,0.671855008374201,0.017,0.008,1
"AC024084.1",0.0341434850089713,-0.650225423719327,0.108,0.129,1
"RP11-710F7.3",0.0343170365529865,-1.46240071448352,0.009,0.016,1
"CASC2",0.0345973417134534,-1.1706005919577,0.007,0.014,1
"CTD-3138B18.5",0.0346427932317372,0.55794029882996,0.031,0.018,1
"RP11-56B16.5",0.0349043181462383,0.573728076600515,0.025,0.014,1
"LINC00910",0.0349428354445412,-1.07518633418482,0.007,0.014,1
"RP5-1112D6.7",0.0351655482493487,0.767400036402867,0.019,0.009,1
"LINC01191",0.0352728583214361,-0.84646721739153,0.007,0.014,1
"RP11-140I16.3",0.0353301129803871,0.68224623763885,0.019,0.009,1
"AC022182.3",0.0360232617269111,1.00145979852784,0.012,0.005,1
"RP11-355B11.2",0.0363860950799281,0.360177300583981,0.032,0.019,1
